frequency_ry,frequency_cm-1,raman_legacy,raman_new,ir_legacy,ir_new
0.0013886540600667409,152.38723098782717,203.1295179246339,203.12951792463394,9.672834186887327,9.672834186887329
0.0013973303670745273,153.3393460164278,201.5346589692297,201.53465896922972,9.59688852234427,9.596888522344273
0.0014060066740823138,154.29146104502848,200.18016592348636,200.1801659234864,9.53238885349935,9.532388853499354
0.0014146829810901002,155.24357607362913,199.08301112006916,199.08301112006916,9.48014338666996,9.480143386669958
0.0014233592880978866,156.19569110222977,198.26322412494235,198.26322412494244,9.441105910711542,9.441105910711542
0.001432035595105673,157.14780613083042,197.74435941127854,197.74435941127862,9.416398067203739,9.416398067203744
0.0014407119021134596,158.0999211594311,197.5540184626061,197.55401846260622,9.407334212505052,9.40733421250506
0.001449388209121246,159.05203618803174,197.72441283886562,197.72441283886587,9.415448230422172,9.415448230422184
0.0014580645161290323,160.00415121663238,198.2929368146694,198.29293681466967,9.442520800698542,9.442520800698556
0.0014667408231368187,160.95626624523302,199.30268803955815,199.30268803955846,9.490604192359912,9.490604192359926
0.0014754171301446053,161.90838127383367,200.80282603719598,200.80282603719635,9.562039335104568,9.562039335104588
0.0014840934371523917,162.8604963024343,202.84858361297756,202.84858361297793,9.659456362522743,9.659456362522759
0.001492769744160178,163.81261133103496,205.5006385531685,205.50063855316893,9.785744693008022,9.785744693008043
0.0015014460511679644,164.7647263596356,208.823413039976,208.82341303997651,9.943972049522667,9.943972049522692
0.001510122358175751,165.71684138823628,212.88171981122215,212.8817198112228,10.13722475291534,10.137224752915373
0.0015187986651835374,166.66895641683692,217.73509469108478,217.73509469108544,10.36833784243261,10.368337842432638
0.0015274749721913238,167.62107144543756,223.42932148307378,223.4293214830746,10.639491499193989,10.63949149919403
0.0015361512791991102,168.5731864740382,229.98537937580153,229.98537937580244,10.951684732181025,10.951684732181068
0.0015448275862068967,169.52530150263888,237.38770615675264,237.38770615675367,11.304176483654889,11.304176483654937
0.0015535038932146831,170.47741653123953,245.57636604997322,245.5763660499745,11.694112669046344,11.694112669046405
0.0015621802002224695,171.42953155984017,254.45044464351605,254.4504446435174,12.11668784016743,12.116687840167494
0.0015708565072302559,172.38164658844082,263.88987210184644,263.8898721018478,12.56618438580221,12.566184385802277
0.0015795328142380425,173.3337616170415,273.7959887007753,273.7959887007767,13.037904223846443,13.03790422384651
0.0015882091212458288,174.28587664564213,284.13701192711875,284.13701192712045,13.530333901291367,13.530333901291447
0.0015968854282536152,175.23799167424278,294.97129355613737,294.97129355613913,14.046252074101776,14.046252074101861
0.0016055617352614016,176.19010670284342,306.42249066246166,306.4224906624634,14.591547174402937,14.59154717440302
